CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;NIVEL_FORMACION;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;NOMBRE_ESTADO_FICHA;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;DURACION_PROGRAMA;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;CODIGO_CONVENIO;NOMBRE_CONVENIO;APLIACION_COBERTURA;MODALIDAD_FORMACION;NUMERO_CURSOS;Sisben_Nivel_1__Aprend_Masc;Sisben_Nivel_1__Aprend_Fem;Sisben_Nivel_1__Aprend_NoBin;Sisben_Nivel_1__Total_Aprend;Sisben_Nivel_2__Aprend_Masc;Sisben_Nivel_2__Aprend_Fem;Sisben_Nivel_2__Aprend_NoBin;Sisben_Nivel_2__Total_Aprend;Sisben_Nivel_3__Aprend_Masc;Sisben_Nivel_3__Aprend_Fem;Sisben_Nivel_3__Aprend_NoBin;Sisben_Nivel_3__Total_Aprend;Sisben_Nivel_4__Aprend_Masc;Sisben_Nivel_4__Aprend_Fem;Sisben_Nivel_4__Aprend_NoBin;Sisben_Nivel_4__Total_Aprend;Sisben_Nivel_5__Aprend_Masc;Sisben_Nivel_5__Aprend_Fem;Sisben_Nivel_5__Aprend_NoBin;Sisben_Nivel_5__Total_Aprend;Sisben_Nivel_6__Aprend_Masc;Sisben_Nivel_6__Aprend_Fem;Sisben_Nivel_6__Aprend_NoBin;Sisben_Nivel_6__Total_Aprend;No_registra_nivel_Sisben__Aprend_Masc;No_registra_nivel_Sisben__Aprend_Fem;No_registra_nivel_Sisben__Aprend_NoBin;No_registra_nivel_Sisben__Total_Aprend;TOTAL_APRENDICES_MASCULINOS;TOTAL_APRENDICES_FEMENINOS;TOTAL_APRENDICES_NOBINARIO;TOTAL_APRENDICES;TOTAL_HORAS
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2613973;12613973;Terminada por fecha;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;318;GUAPI;0;;0;;;PRESENCIAL;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;9;13;0;22;9;18;0;27;12:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2758170;12758170;En ejecucion;524300;1;DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;VIRTUAL;1;1;1;0;2;0;5;0;5;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;6;23;0;29;7;32;0;39;204:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2834796;12834796;En ejecucion;228123;1;PROGRAMACION DE APLICACIONES PARA DISPOSITIVOS MOVILES;2256;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;VIRTUAL;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;17;9;0;26;19;9;0;28;254:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2873976;12873976;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;0;28;15;13;0;28;384:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2834695;12834695;En ejecucion;524300;1;DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;VIRTUAL;1;0;4;0;4;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;4;26;0;30;4;35;0;39;239:35:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2614043;12614043;En ejecucion;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;0;19;12;7;0;19;180:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2669895;12669895;Terminada por fecha;832102;1;ELECTRICISTA INDUSTRIAL;2208;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;25;0;0;25;26;0;0;26;40:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2501365;12501365;En ejecucion;921200;1;SUPERVISION EN SISTEMAS DE AGUA Y SANEAMIENTO;3984;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;15;0;23;8;15;0;23;12:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2874203;12874203;En ejecucion;832301;1;INSTALACION Y MANTENIMIENTO DE REDES AREAS DE DISTRIBUCION DE ENERGIA ELECTRICA EN MEDIA Y BAJA TENSION;2208;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;3;0;0;3;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;19;1;0;20;27;1;0;28;340:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2452441;12452441;Terminada por fecha;525203;100;ENTRENAMIENTO DEPORTIVO;3365;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;13;6;0;19;16;6;0;22;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2427882;12427882;Terminada por fecha;228106;102;ANALISIS Y DESARROLLO DE SISTEMAS DE INFORMACION;3415;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;8;7;0;15;8;8;0;16;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2711395;12711395;En ejecucion;525203;100;ENTRENAMIENTO DEPORTIVO;3365;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;19;9;0;28;19;10;0;29;402:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2669757;12669757;Terminada por fecha;836114;1;CONSTRUCCIÓN DE EDIFICACIONES;1945;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;4;CURSOS FIC;N;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;18;17;2;0;19;265:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2821834;12821834;En ejecucion;522208;1;PRODUCCION DE IMAGENES CON CAMARAS DE CINE Y TELEVISION DIGITAL;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;0;15;13;2;0;15;186:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2612860;12612860;Terminada por fecha;838318;1;MANTENIMIENTO DE MOTOCICLETAS Y MOTOCARROS.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;23;24;0;0;24;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2919453;12919453;En ejecucion;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;27;27;0;0;27;64:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2556699;12556699;En ejecucion;224312;1;AUTOMATIZACION DE SISTEMAS MECATRONICOS;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;0;18;15;3;0;18;322:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2926297;12926297;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;2304;57;COLOMBIA;19;CAUCA;318;GUAPI;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;27;0;35;8;27;0;35;64:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2926298;12926298;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;2304;57;COLOMBIA;19;CAUCA;290;FLORENCIA;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;19;0;37;18;19;0;37;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2919248;12919248;En ejecucion;421149;1;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;2205;57;COLOMBIA;19;CAUCA;130;CAJIBIO;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;20;0;35;15;20;0;35;56:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2920710;12920710;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;2304;57;COLOMBIA;19;CAUCA;256;EL TAMBO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;26;13;13;0;26;88:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2617613;12617613;En ejecucion;228106;102;ANALISIS Y DESARROLLO DE SISTEMAS DE INFORMACION;3415;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;14;7;0;21;15;8;0;23;216:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2670033;12670033;Terminada por fecha;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0;23;9;14;0;23;90:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2501338;12501338;Terminada por fecha;525203;100;ENTRENAMIENTO DEPORTIVO;3365;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;0;23;14;10;0;24;8:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2926302;12926302;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;2256;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;0;25;14;11;0;25;72:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2770148;12770148;En ejecucion;222301;1;MONITOREO AMBIENTAL;2208;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;14;0;17;4;14;0;18;336:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2874010;12874010;En ejecucion;621201;102;GESTIÓN EMPRESARIAL;3615;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;14;0;26;12;15;0;27;408:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2711325;12711325;En ejecucion;228183;2;GESTION DE REDES DE DATOS;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11;0;20;9;11;0;20;252:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2823031;12823031;En ejecucion;835100;1;CARPINTERIA.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;18;18;2;0;20;384:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2711374;12711374;En ejecucion;941106;1;MECANIZADO EN TORNO Y FRESADORA CONVENCIONAL;2208;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;18;2;0;20;24;2;0;26;12:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2612800;12612800;Terminada por fecha;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;4;CURSOS FIC;N;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;15;14;1;0;15;15:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2612803;12612803;Terminada por fecha;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;2208;57;COLOMBIA;19;CAUCA;256;EL TAMBO;0;;4;CURSOS FIC;N;PRESENCIAL;1;7;0;0;7;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;11;15;5;0;20;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2556718;12556718;En ejecucion;223104;1;CONSTRUCCION EN EDIFICACIONES.;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;4;CURSOS FIC;N;PRESENCIAL;1;5;0;0;5;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;15;2;0;17;23;3;0;26;278:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2617535;12617535;En ejecucion;225311;1;LEVANTAMIENTOS TOPOGRAFICOS Y GEORREFERENCIACION;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;4;CURSOS FIC;N;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;21;3;0;24;23;3;0;26;366:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2923547;12923547;En ejecucion;224312;1;AUTOMATIZACION DE SISTEMAS MECATRONICOS;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;3;0;30;27;3;0;30;30:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2821684;12821684;En ejecucion;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;8;0;28;20;8;0;28;309:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2943032;12943032;En ejecucion;836136;1;CONSTRUCCION, MANTENIMIENTO Y REPARACION DE ESTRUCTURAS EN GUADUA;2208;57;COLOMBIA;19;CAUCA;256;EL TAMBO;0;;8842;ACUERDO NO. 0003 DE 2023  POR EL CUAL SE CREA LA ESTRATEGIA CAMPE-SENA, EL PROGRAMA DE FORMACIÓN ESPECIALIZADA PARA LA ECONOMÍA CAMPESINA - FEEC, EN EL SERVICIO NACIONAL DE APRENDIZAJE;N;PRESENCIAL;1;9;3;0;12;4;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;4;2;0;6;18;7;0;25;174:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2669950;12669950;Terminada por fecha;137136;1;INTEGRACION DE OPERACIONES LOGISTICAS;2208;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;14;0;19;5;14;0;19;24:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2821623;12821623;En ejecucion;821620;1;GESTION DEL MANTENIMIENTO DE AUTOMOTORES.;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;22;23;0;0;23;414:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2618202;12618202;Terminada por fecha;522211;1;ELABORACION DE AUDIOVISUALES.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;0;15;13;3;0;16;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2669903;12669903;Terminada por fecha;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;2256;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;12;7;5;0;12;22:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2836109;12836109;En ejecucion;664212;1;EJECUCION DE PROGRAMAS DEPORTIVOS.;2208;57;COLOMBIA;19;CAUCA;807;TIMBIO;0;;8842;ACUERDO NO. 0003 DE 2023  POR EL CUAL SE CREA LA ESTRATEGIA CAMPE-SENA, EL PROGRAMA DE FORMACIÓN ESPECIALIZADA PARA LA ECONOMÍA CAMPESINA - FEEC, EN EL SERVICIO NACIONAL DE APRENDIZAJE;N;PRESENCIAL;1;1;1;0;2;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;1;0;0;1;17;7;0;24;20;9;0;29;348:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2805973;12805973;En ejecucion;664212;1;EJECUCION DE PROGRAMAS DEPORTIVOS.;2208;57;COLOMBIA;19;CAUCA;256;EL TAMBO;0;;8842;ACUERDO NO. 0003 DE 2023  POR EL CUAL SE CREA LA ESTRATEGIA CAMPE-SENA, EL PROGRAMA DE FORMACIÓN ESPECIALIZADA PARA LA ECONOMÍA CAMPESINA - FEEC, EN EL SERVICIO NACIONAL DE APRENDIZAJE;N;PRESENCIAL;1;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6;0;17;13;8;0;21;312:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2669911;12669911;Terminada por fecha;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;4;CURSOS FIC;N;PRESENCIAL;1;2;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;10;3;0;13;15;3;0;18;143:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2874969;12874969;En ejecucion;525203;100;ENTRENAMIENTO DEPORTIVO;3365;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;11;0;28;18;11;0;29;441:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2874208;12874208;En ejecucion;522211;2;ELABORACION DE AUDIOVISUALES.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;0;24;16;8;0;24;210:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2873946;12873946;En ejecucion;224201;1;DESARROLLO DE SISTEMAS ELECTRONICOS INDUSTRIALES;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;0;19;17;2;0;19;372:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2923552;12923552;En ejecucion;224312;1;AUTOMATIZACION DE SISTEMAS MECATRONICOS;3984;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;6;0;25;19;6;0;25;62:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2923545;12923545;En ejecucion;836135;1;CONSTRUCCIONES LIVIANAS INDUSTRIALIZADAS EN SECO;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;4;CURSOS FIC;N;PRESENCIAL;1;1;1;0;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;17;18;3;0;21;54:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2923609;12923609;En ejecucion;522211;2;ELABORACION DE AUDIOVISUALES.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;0;22;14;9;0;23;54:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2874176;12874176;En ejecucion;838318;1;MANTENIMIENTO DE MOTOCICLETAS Y MOTOCARROS.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;0;;;PRESENCIAL;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1;0;26;27;1;0;28;396:00:00
