CODIGO_REGIONAL;REGIONAL;CODIGO_CENTRO;CENTRO;FICHA_CARACTERIZACION;FECHA_INICIAL;FECHA_FINAL;ESTADO_FICHA;CODIGO_PROGRAMA;VERSION;PROGRAMA_FORMACION;NIVEL_DE_FORMACION;APRENDICES_MATRICULADOS;APRENDICES_CERTIFICADOS;APRENDICES_SIN_CERTIFICADOS;APRENDICES_SIN_JUICIO;APRENDICES_NO_APROBADOS;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_DE_COBERTURA(S/N);CODIGO_PROGRAMA_ESPECIAL;PROGRAMA_ESPECIAL
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708561;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;20;0;0;20;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708553;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;20;0;0;20;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708655;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;233101;1;SISTEMAS.;TÉCNICO;30;0;0;30;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708717;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;233101;1;SISTEMAS.;TÉCNICO;32;0;0;32;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708647;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;233101;1;SISTEMAS.;TÉCNICO;25;0;0;25;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708652;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;233101;1;SISTEMAS.;TÉCNICO;35;0;0;35;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2801851;2023-07-10 00:00:00.0;2024-10-09 00:00:00.0;En ejecucion;222301;1;MONITOREO AMBIENTAL;TÉCNICO;19;0;0;19;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2708645;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;En ejecucion;233101;1;SISTEMAS.;TÉCNICO;26;0;0;26;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2892279;2023-11-20 00:00:00.0;2025-02-19 00:00:00.0;En ejecucion;837304;1;MANTENIMIENTO DE EQUIPO PESADO PARA INFRAESTRUCTURA, MINERIA Y TRANSPORTE.;TÉCNICO;23;0;0;23;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920759;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;33;0;0;33;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918859;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;34;0;0;34;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918858;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;27;0;0;27;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918875;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;27;0;0;27;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2933539;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;939203;1;EBANISTERIA.;TÉCNICO;24;0;0;24;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918856;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;832102;1;ELECTRICISTA INDUSTRIAL;TÉCNICO;34;0;0;34;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920877;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;37;0;0;37;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918857;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;137100;1;OPERACIONES LOGISTICAS EN CENTROS DE DISTRIBUCION;TÉCNICO;29;0;0;29;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918864;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;26;0;0;26;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920673;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;32;0;0;32;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920681;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;33;0;0;33;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920684;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;222321;1;PROMOTORIA EN MANEJO AMBIENTAL;TÉCNICO;25;0;0;25;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920729;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;25;0;0;25;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918877;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;40;0;0;40;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918884;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233109;1;TRATAMIENTO DE RIESGOS DE CIBERSEGURIDAD EN LA MICRO, PEQUEÑA Y MEDIANA EMPRESA (MIPYMES).;TÉCNICO;35;0;0;35;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919262;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;TÉCNICO;26;0;0;26;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920760;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;36;0;0;36;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920892;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;TÉCNICO;25;0;0;25;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919263;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;TÉCNICO;26;0;0;26;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919340;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;TÉCNICO;28;0;0;28;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919257;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;421149;1;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;TÉCNICO;27;0;0;27;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920686;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;421149;1;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;TÉCNICO;28;0;0;28;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920692;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;25;0;0;25;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920728;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;28;0;0;28;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920690;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;137100;1;OPERACIONES LOGISTICAS EN CENTROS DE DISTRIBUCION;TÉCNICO;37;0;0;37;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920688;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;137100;1;OPERACIONES LOGISTICAS EN CENTROS DE DISTRIBUCION;TÉCNICO;24;0;0;24;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2897875;2023-11-29 00:00:00.0;2024-08-28 00:00:00.0;En ejecucion;935100;1;MANEJO DE MAQUINARIA DE CONFECCION INDUSTRIAL.;OPERARIO;17;0;0;17;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920756;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;941106;1;MECANIZADO EN TORNO Y FRESADORA CONVENCIONAL;TÉCNICO;26;0;0;26;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920670;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;29;0;0;29;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919329;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;TÉCNICO;35;0;0;35;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919330;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;TÉCNICO;25;0;0;25;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920881;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;32;0;0;32;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2897876;2023-11-29 00:00:00.0;2024-08-28 00:00:00.0;En ejecucion;935100;1;MANEJO DE MAQUINARIA DE CONFECCION INDUSTRIAL.;OPERARIO;17;0;0;17;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919347;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;TÉCNICO;27;0;0;27;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920732;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;839317;1;MANTENIMIENTO Y ENSAMBLE DE EQUIPOS ELECTRONICOS.;TÉCNICO;26;0;0;26;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920671;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;25;0;0;25;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920758;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;TÉCNICO;26;0;0;26;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920764;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233109;1;TRATAMIENTO DE RIESGOS DE CIBERSEGURIDAD EN LA MICRO, PEQUEÑA Y MEDIANA EMPRESA (MIPYMES).;TÉCNICO;25;0;0;25;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2972787;2024-04-19 00:00:00.0;2025-07-18 00:00:00.0;En ejecucion;223318;1;PROCESOS DE MANUFACTURA.;TÉCNICO;29;0;0;29;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919449;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;25;0;0;25;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918882;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;28;0;0;28;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918886;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;421149;1;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;TÉCNICO;31;0;0;31;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918883;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233109;1;TRATAMIENTO DE RIESGOS DE CIBERSEGURIDAD EN LA MICRO, PEQUEÑA Y MEDIANA EMPRESA (MIPYMES).;TÉCNICO;40;0;0;40;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920666;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233102;1;INSTALACION DE REDES DE COMPUTADORES .;TÉCNICO;28;0;0;28;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919433;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;137100;1;OPERACIONES LOGISTICAS EN CENTROS DE DISTRIBUCION;TÉCNICO;32;0;0;32;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920894;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;224315;1;MANTENIMIENTO DE AUTOMATISMOS INDUSTRIALES..;TÉCNICO;29;0;0;29;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919254;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;421149;1;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;TÉCNICO;33;0;0;33;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918867;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;28;0;0;28;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919349;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233102;1;INSTALACION DE REDES DE COMPUTADORES .;TÉCNICO;32;0;0;32;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919445;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;137100;1;OPERACIONES LOGISTICAS EN CENTROS DE DISTRIBUCION;TÉCNICO;29;0;0;29;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919269;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;222321;1;PROMOTORIA EN MANEJO AMBIENTAL;TÉCNICO;30;0;0;30;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919465;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;TÉCNICO;25;0;0;25;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2926296;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;34;0;0;34;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918878;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;34;0;0;34;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918879;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;43;0;0;43;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2926300;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;26;0;0;26;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2920709;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233108;1;SISTEMAS TELEINFORMÁTICOS;TÉCNICO;27;0;0;27;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919252;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;421149;1;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;TÉCNICO;27;0;0;27;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919350;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233102;1;INSTALACION DE REDES DE COMPUTADORES .;TÉCNICO;27;0;0;27;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919345;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;TÉCNICO;29;0;0;29;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919351;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;TÉCNICO;27;0;0;27;0;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919441;2024-02-20 00:00:00.0;2025-12-12 00:00:00.0;En ejecucion;137100;1;OPERACIONES LOGISTICAS EN CENTROS DE DISTRIBUCION;TÉCNICO;32;0;0;32;0;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA
